price;bedrooms;is_studio;bedrooms_log;accommodates;beds;room_type;neighbourhood_cleansed;review_scores_rating;number_of_reviews
44.0;1;0;0.6931471805599453;1;1,0;Private room;Kingston upon Thames;4,95;226
110.0;1;0;0.6931471805599453;3;0,0;Entire home/apt;Lewisham;4,7;27
49.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,72;87
48.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,76;45
700.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Camden;5,0;4
529.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;;0
107.0;2;0;1.0986122886681098;6;6,0;Entire home/apt;Lewisham;4,35;20
700.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Camden;4,36;22
62.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;5,0;9
95.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,71;173
70.0;0;1;0.0;3;1,0;Entire home/apt;Kingston upon Thames;4,98;162
179.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Merton;4,93;108
107.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Islington;4,84;37
490.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,6;10
68.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Harrow;4,91;123
316.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Kensington and Chelsea;4,17;6
79.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;4,79;29
180.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Southwark;4,89;27
500.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Wandsworth;;0
120.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Croydon;4,48;21
209.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;;0
248.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Westminster;4,67;24
110.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Haringey;4,86;84
45.0;1;0;0.6931471805599453;1;1,0;Private room;Newham;4,6;48
146.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Westminster;4,47;64
249.0;1;0;0.6931471805599453;4;3,0;Entire home/apt;Westminster;4,6;35
41.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,92;107
151.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Hammersmith and Fulham;4,0;2
124.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Tower Hamlets;4,68;225
198.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;;0
70.0;1;0;0.6931471805599453;1;0,0;Private room;Westminster;4,88;136
430.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Westminster;4,8;99
125.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,83;208
70.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;5,0;1
230.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Hammersmith and Fulham;4,86;28
190.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,23;22
190.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;5,0;4
267.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Kensington and Chelsea;4,91;105
114.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,93;103
38.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;4,77;31
220.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,9;40
32.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,92;49
180.0;1;0;0.6931471805599453;2;1,0;Hotel room;Tower Hamlets;4,77;178
224.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lambeth;4,71;14
367.0;2;0;1.0986122886681098;2;1,0;Entire home/apt;Islington;4,25;12
197.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Westminster;4,36;77
77.0;2;0;1.0986122886681098;1;1,0;Private room;Lambeth;3,25;4
144.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,0;4
48.0;1;0;0.6931471805599453;1;1,0;Private room;Barking and Dagenham;4,93;29
41.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;4,99;68
172.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;4,84;116
274.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Richmond upon Thames;5,0;5
43.0;1;0;0.6931471805599453;3;3,0;Private room;Ealing;5,0;3
155.0;3;0;1.3862943611198906;4;3,0;Entire home/apt;Barnet;4,4;45
37.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,9;73
478.0;3;0;1.3862943611198906;5;4,0;Entire home/apt;Westminster;4,83;141
34.0;1;0;0.6931471805599453;1;1,0;Private room;Barking and Dagenham;4,78;23
177.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Lambeth;4,78;59
38.0;1;0;0.6931471805599453;1;6,0;Private room;Redbridge;5,0;1
41.0;5;0;1.791759469228055;2;7,0;Private room;Redbridge;;0
91.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Hillingdon;4,6;92
275.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Wandsworth;4,83;64
23.0;1;0;0.6931471805599453;1;1,0;Private room;Harrow;4,2;5
197.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;4,58;67
140.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,51;37
500.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;5,0;3
58.0;1;0;0.6931471805599453;1;1,0;Private room;Hammersmith and Fulham;4,87;78
542.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Lambeth;4,95;43
59.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;4,78;219
88.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Hammersmith and Fulham;4,0;3
405.0;4;0;1.6094379124341003;8;2,0;Entire home/apt;Wandsworth;;0
31.0;1;0;0.6931471805599453;1;1,0;Private room;Redbridge;4,81;69
203.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Hackney;4,99;78
92.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Kensington and Chelsea;4,88;139
263.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,86;105
111.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Merton;4,97;31
262.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Kensington and Chelsea;4,77;74
120.0;1;0;0.6931471805599453;5;1,0;Entire home/apt;Southwark;4,88;17
125.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Brent;4,17;12
189.0;5;0;1.791759469228055;10;5,0;Entire home/apt;Islington;4,57;60
78.0;1;0;0.6931471805599453;2;0,0;Private room;Westminster;4,49;395
91.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;2,5;2
58.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,85;54
187.0;2;0;1.0986122886681098;7;4,0;Entire home/apt;Kensington and Chelsea;4,68;297
45.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,79;39
95.0;1;0;0.6931471805599453;1;0,0;Private room;Hackney;5,0;4
85.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;4,95;133
62.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;4,49;127
107.0;1;0;0.6931471805599453;2;1,0;Private room;Sutton;5,0;6
60.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,8;85
310.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,56;48
104.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;5,0;3
183.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Lambeth;4,8;5
115.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Newham;;0
1194.0;1;0;0.6931471805599453;5;2,0;Entire home/apt;Camden;5,0;2
180.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,88;25
50.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;4,95;73
77.0;0;1;0.0;2;1,0;Entire home/apt;Harrow;4,81;145
51.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;4,79;356
109.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,66;47
435.0;4;0;1.6094379124341003;8;5,0;Entire home/apt;Southwark;4,84;31
250.0;3;0;1.3862943611198906;5;3,0;Private room;Brent;4,98;95
116.0;1;0;0.6931471805599453;2;1,0;Private room;Barnet;4,67;3
501.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Merton;4,45;11
117.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,86;76
48.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,91;211
381.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Kensington and Chelsea;4,86;42
54.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,98;41
281.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Wandsworth;4,75;4
230.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Hammersmith and Fulham;5,0;6
91.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Richmond upon Thames;5,0;3
213.0;2;0;1.0986122886681098;9;4,0;Entire home/apt;Lambeth;4,75;85
862.0;8;0;2.1972245773362196;16;17,0;Entire home/apt;Westminster;4,42;72
114.0;0;1;0.0;2;1,0;Entire home/apt;Ealing;4,58;36
148.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Greenwich;4,63;73
53.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;5,0;1
62.0;0;1;0.0;2;1,0;Entire home/apt;Barnet;5,0;6
320.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Wandsworth;;0
683.0;1;0;0.6931471805599453;12;1,0;Entire home/apt;Hackney;4,77;43
142.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hackney;4,89;262
59.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;4,83;98
35.0;1;0;0.6931471805599453;1;2,0;Private room;Bromley;4,93;180
135.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Barnet;4,21;29
180.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Waltham Forest;4,96;46
95.0;1;0;0.6931471805599453;1;1,0;Private room;Bromley;4,9;48
405.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Westminster;4,84;67
206.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Westminster;4,84;75
191.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Kensington and Chelsea;4,6;5
67.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Barnet;5,0;1
127.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Wandsworth;4,92;240
49.0;1;0;0.6931471805599453;3;2,0;Private room;Barking and Dagenham;4,91;220
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Barnet;4,89;45
245.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Greenwich;4,43;7
52.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;4,8;25
55.0;0;1;0.0;2;0,0;Private room;Redbridge;4,92;62
36.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;3,25;4
104.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Southwark;4,87;30
64.0;0;1;0.0;2;1,0;Private room;Croydon;4,73;131
364.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Camden;5,0;33
58.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,78;288
221.0;5;0;1.791759469228055;10;5,0;Entire home/apt;Hammersmith and Fulham;4,93;27
47.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,85;225
293.0;0;1;0.0;4;2,0;Entire home/apt;Kensington and Chelsea;4,5;8
80.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Haringey;4,92;134
89.0;0;1;0.0;2;1,0;Private room;Hackney;3,89;90
70.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Camden;4,75;4
104.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,95;132
350.0;3;0;1.3862943611198906;6;0,0;Entire home/apt;Southwark;4,79;24
307.0;3;0;1.3862943611198906;10;5,0;Entire home/apt;Barking and Dagenham;4,5;2
255.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,85;138
106.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Haringey;4,9;20
55.0;1;0;0.6931471805599453;2;2,0;Private room;Hammersmith and Fulham;4,56;16
806.0;6;0;1.9459101490553132;14;7,0;Entire home/apt;Ealing;4,94;132
245.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Croydon;;0
43.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;4,13;15
50.0;1;0;0.6931471805599453;2;1,0;Private room;Bromley;4,96;23
150.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Camden;4,83;12
55.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,77;161
85.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;4,84;19
50.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,75;108
298.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Kensington and Chelsea;4,89;54
631.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Hammersmith and Fulham;4,98;47
400.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Brent;4,33;3
39.0;1;0;0.6931471805599453;3;2,0;Private room;Tower Hamlets;4,48;77
39.0;1;0;0.6931471805599453;3;2,0;Private room;Tower Hamlets;4,28;68
205.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Barnet;4,5;16
55.0;1;0;0.6931471805599453;2;1,0;Private room;Hounslow;4,87;321
204.0;3;0;1.3862943611198906;9;8,0;Entire home/apt;Barnet;5,0;7
204.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;4,94;125
40.0;1;0;0.6931471805599453;1;1,0;Private room;Kingston upon Thames;4,75;106
91.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,88;229
106.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,97;71
152.0;3;0;1.3862943611198906;8;6,0;Entire home/apt;Brent;5,0;4
57.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;4,86;132
65.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;4,88;138
165.0;2;0;1.0986122886681098;5;4,0;Entire home/apt;Hillingdon;4,1;21
300.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,94;31
80.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;;0
97.0;2;0;1.0986122886681098;2;2,0;Entire home/apt;Southwark;4,89;37
197.0;1;0;0.6931471805599453;4;2,0;Private room;Barnet;4,72;71
161.0;2;0;1.0986122886681098;5;5,0;Entire home/apt;Havering;4,59;22
387.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,58;26
237.0;1;0;0.6931471805599453;2;1,0;Private room;Kensington and Chelsea;4,95;376
154.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;4,76;17
53.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;4,97;33
56.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,78;65
32.0;1;0;0.6931471805599453;1;2,0;Private room;Lewisham;4,6;15
194.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Wandsworth;4,82;17
81.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,88;34
140.0;1;0;0.6931471805599453;1;1,0;Entire home/apt;Westminster;4,64;25
42.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;4,93;200
105.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,53;133
137.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,39;209
125.0;1;0;0.6931471805599453;2;2,0;Private room;Camden;4,52;688
285.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,67;3
108.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,4;5
41.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,84;25
150.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lambeth;4,89;116
269.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,68;69
66.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,98;56
29.0;1;0;0.6931471805599453;2;1,0;Private room;Bexley;4,91;93
208.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Camden;4,71;31
242.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Haringey;4,67;48
339.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;;0
881.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Kensington and Chelsea;4,67;6
271.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;4,88;40
305.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;4,67;3
249.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;5,0;2
407.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;1,0;1
588.0;3;0;1.3862943611198906;7;3,0;Entire home/apt;Kensington and Chelsea;4,17;6
361.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,88;8
430.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;5,0;1
261.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Hammersmith and Fulham;4,54;98
199.0;2;0;1.0986122886681098;13;7,0;Entire home/apt;Redbridge;;0
190.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,4;15
176.0;1;0;0.6931471805599453;2;2,0;Private room;Camden;4,72;134
40.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;4,62;425
69.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Sutton;4,58;85
261.0;1;0;0.6931471805599453;4;3,0;Private room;Camden;4,66;204
171.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,75;71
76.0;1;0;0.6931471805599453;1;1,0;Entire home/apt;Hammersmith and Fulham;4,82;112
58.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,83;30
230.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,98;51
153.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Southwark;4,76;122
73.0;1;0;0.6931471805599453;4;2,0;Private room;Bromley;4,75;60
146.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Greenwich;4,85;34
288.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Westminster;4,83;47
143.0;0;1;0.0;2;1,0;Entire home/apt;Hammersmith and Fulham;5,0;4
99.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;4,98;96
53.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;3,75;4
30.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;;0
120.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Waltham Forest;4,85;20
198.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Redbridge;4,5;18
294.0;5;0;1.791759469228055;10;7,0;Entire home/apt;Southwark;4,74;23
90.0;1;0;0.6931471805599453;1;1,0;Private room;Bromley;4,91;23
272.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Westminster;4,07;99
514.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Camden;;0
297.0;3;0;1.3862943611198906;12;6,0;Entire home/apt;Havering;;0
83.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Greenwich;4,58;88
468.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,82;28
44.0;1;0;0.6931471805599453;1;0,0;Private room;Merton;4,67;3
140.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Lambeth;4,65;196
67.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Haringey;4,95;22
68.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,38;268
238.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Wandsworth;4,82;141
414.0;5;0;1.791759469228055;14;11,0;Entire home/apt;Islington;;0
236.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Richmond upon Thames;4,89;9
60.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,43;332
64.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,36;224
65.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,27;259
64.0;1;0;0.6931471805599453;3;2,0;Private room;Camden;4,34;245
158.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;5,0;7
95.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,86;166
176.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hackney;4,44;18
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,71;82
174.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,0;8
30.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,76;37
35.0;1;0;0.6931471805599453;1;1,0;Private room;Greenwich;4,71;17
59.0;2;0;1.0986122886681098;4;2,0;Private room;Kingston upon Thames;;0
68.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;5,0;20
71.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;4,96;24
470.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Westminster;4,95;40
250.0;3;0;1.3862943611198906;5;4,0;Entire home/apt;Hammersmith and Fulham;4,56;18
52.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,75;16
167.0;1;0;0.6931471805599453;2;1,0;Hotel room;Hammersmith and Fulham;4,67;9
186.0;1;0;0.6931471805599453;2;1,0;Hotel room;Hammersmith and Fulham;4,8;5
207.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,62;29
221.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,84;25
288.0;2;0;1.0986122886681098;4;2,0;Private room;Hammersmith and Fulham;4,65;148
324.0;2;0;1.0986122886681098;4;2,0;Private room;Hammersmith and Fulham;4,4;5
315.0;2;0;1.0986122886681098;4;2,0;Private room;Hammersmith and Fulham;3,68;19
37.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,64;11
84.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;5,0;2
278.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Westminster;4,88;137
173.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,91;22
103.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hackney;4,8;15
150.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Greenwich;;0
240.0;2;0;1.0986122886681098;4;1,0;Entire home/apt;Kensington and Chelsea;4,81;43
37.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,77;87
64.0;1;0;0.6931471805599453;1;1,0;Private room;Croydon;4,67;24
275.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Barnet;4,94;47
153.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,88;66
51.0;1;0;0.6931471805599453;1;1,0;Private room;Hillingdon;4,67;3
104.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Hammersmith and Fulham;5,0;5
149.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Greenwich;4,72;43
143.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Greenwich;4,79;62
157.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Barnet;4,86;21
50.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;4,66;71
3500.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Barnet;4,74;19
54.0;1;0;0.6931471805599453;2;1,0;Private room;Hounslow;4,79;164
196.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hillingdon;4,78;9
280.0;1;0;0.6931471805599453;2;0,0;Private room;Wandsworth;5,0;1
28.0;1;0;0.6931471805599453;1;1,0;Private room;Bexley;4,88;105
41.0;1;0;0.6931471805599453;1;1,0;Private room;Richmond upon Thames;5,0;10
61.0;1;0;0.6931471805599453;1;1,0;Private room;Brent;4,86;71
239.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;4,8;10
64.0;1;0;0.6931471805599453;2;1,0;Private room;Hillingdon;4,99;98
549.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;5,0;4
387.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;5,0;2
44.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;4,8;160
358.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;4,86;7
104.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,83;140
174.0;0;1;0.0;3;1,0;Entire home/apt;Kensington and Chelsea;5,0;1
304.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,65;149
38.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,75;4
95.0;0;1;0.0;2;1,0;Entire home/apt;Westminster;4,69;64
368.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,77;121
49.0;1;0;0.6931471805599453;1;1,0;Private room;Ealing;4,96;107
320.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Islington;4,56;41
45.0;1;0;0.6931471805599453;1;1,0;Private room;Barnet;5,0;14
400.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Brent;5,0;1
342.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,75;8
482.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Islington;4,69;13
59.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,69;584
80.0;1;0;0.6931471805599453;2;1,0;Private room;Croydon;4,67;18
38.0;1;0;0.6931471805599453;2;1,0;Private room;Barking and Dagenham;4,78;79
485.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hammersmith and Fulham;4,88;8
225.0;2;0;1.0986122886681098;4;1,0;Entire home/apt;Lambeth;4,89;37
152.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Islington;4,39;36
133.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,91;70
523.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;5,0;8
71.0;2;0;1.0986122886681098;1;2,0;Private room;Richmond upon Thames;5,0;1
